frame_index,time_s,x_min,y_min,x_max,y_max,x_center,y_center,dy_px
429,7.148661048689139,179,756,423,865,301.0,810.5,306.0
430,7.165324594257179,184,858,425,958,304.5,908.0,403.5
431,7.1819881398252186,185,947,432,1050,308.5,998.5,494.0
432,7.1986516853932585,190,1033,432,1143,311.0,1088.0,583.5
433,7.2153152309612985,183,1120,441,1227,312.0,1173.5,669.0
434,7.231978776529338,182,1204,444,1298,313.0,1251.0,746.5
435,7.248642322097378,178,1286,455,1360,316.5,1323.0,818.5
436,7.265305867665418,174,1328,457,1402,315.5,1365.0,860.5
437,7.281969413233458,174,1364,464,1433,319.0,1398.5,894.0
438,7.298632958801498,173,1386,468,1456,320.5,1421.0,916.5
439,7.315296504369538,172,1400,468,1465,320.0,1432.5,928.0
440,7.331960049937578,172,1391,469,1457,320.5,1424.0,919.5
441,7.348623595505618,176,1362,466,1434,321.0,1398.0,893.5
442,7.365287141073658,182,1320,456,1392,319.0,1356.0,851.5
443,7.381950686641698,182,1241,447,1334,314.5,1287.5,783.0
444,7.398614232209738,188,1156,439,1259,313.5,1207.5,703.0
445,7.415277777777778,186,1073,429,1174,307.5,1123.5,619.0
446,7.431941323345818,191,984,433,1086,312.0,1035.0,530.5
447,7.448604868913858,183,897,435,999,309.0,948.0,443.5
448,7.465268414481898,177,816,430,912,303.5,864.0,359.5
449,7.481931960049938,167,737,431,836,299.0,786.5,282.0
450,7.498595505617978,164,670,431,762,297.5,716.0,211.5
451,7.515259051186018,166,592,436,699,301.0,645.5,141.0
452,7.5319225967540575,159,549,431,641,295.0,595.0,90.5
453,7.5485861423220975,149,505,434,592,291.5,548.5,44.0
454,7.565249687890137,140,487,439,562,289.5,524.5,20.0
455,7.581913233458177,137,474,437,546,287.0,510.0,5.5
456,7.598576779026217,138,477,436,549,287.0,513.0,8.5
457,7.615240324594257,143,484,434,572,288.5,528.0,23.5
458,7.631903870162297,152,508,430,616,291.0,562.0,57.5
459,7.648567415730337,159,590,427,679,293.0,634.5,130.0
460,7.665230961298377,168,656,428,748,298.0,702.0,197.5
461,7.681894506866417,168,731,425,819,296.5,775.0,270.5
462,7.698558052434457,180,809,425,901,302.5,855.0,350.5
463,7.715221598002497,180,890,430,981,305.0,935.5,431.0
464,7.731885143570537,183,968,432,1065,307.5,1016.5,512.0
465,7.748548689138577,185,1050,434,1147,309.5,1098.5,594.0
466,7.765212234706617,184,1134,440,1227,312.0,1180.5,676.0
467,7.781875780274657,190,1208,443,1300,316.5,1254.0,749.5
468,7.798539325842697,183,1274,454,1368,318.5,1321.0,816.5
469,7.815202871410737,178,1343,456,1418,317.0,1380.5,876.0
470,7.831866416978777,169,1384,464,1454,316.5,1419.0,914.5
471,7.848529962546817,169,1399,466,1466,317.5,1432.5,928.0
472,7.8651935081148565,171,1392,466,1460,318.5,1426.0,921.5
473,7.8818570536828965,173,1369,463,1440,318.0,1404.5,900.0
474,7.898520599250936,181,1333,459,1404,320.0,1368.5,864.0
475,7.915184144818976,184,1280,458,1358,321.0,1319.0,814.5
476,7.931847690387016,184,1216,456,1299,320.0,1257.5,753.0
477,7.948511235955056,193,1153,448,1232,320.5,1192.5,688.0
478,7.965174781523096,191,1051,440,1160,315.5,1105.5,601.0
479,7.981838327091136,182,977,439,1079,310.5,1028.0,523.5
480,7.998501872659176,181,894,428,992,304.5,943.0,438.5
481,8.015165418227216,189,801,431,905,310.0,853.0,348.5
482,8.031828963795256,182,707,429,814,305.5,760.5,256.0
483,8.048492509363296,169,640,432,732,300.5,686.0,181.5
484,8.065156054931336,164,562,434,668,299.0,615.0,110.5
485,8.081819600499376,152,534,442,620,297.0,577.0,72.5
486,8.098483146067416,144,512,440,588,292.0,550.0,45.5
487,8.115146691635456,141,497,439,569,290.0,533.0,28.5
488,8.131810237203496,141,494,439,566,290.0,530.0,25.5
489,8.148473782771536,142,506,440,578,291.0,542.0,37.5
490,8.165137328339576,146,528,436,603,291.0,565.5,61.0
491,8.181800873907616,149,553,433,638,291.0,595.5,91.0
492,8.198464419475656,160,595,433,686,296.5,640.5,136.0
493,8.215127965043695,166,653,427,750,296.5,701.5,197.0
494,8.231791510611735,173,734,424,829,298.5,781.5,277.0
495,8.248455056179775,173,820,417,919,295.0,869.5,365.0
496,8.265118601747815,180,924,424,1011,302.0,967.5,463.0
497,8.281782147315855,184,993,429,1097,306.5,1045.0,540.5
498,8.298445692883895,182,1073,434,1180,308.0,1126.5,622.0
499,8.315109238451935,182,1168,441,1254,311.5,1211.0,706.5
500,8.331772784019975,175,1240,448,1317,311.5,1278.5,774.0
501,8.348436329588015,172,1295,454,1368,313.0,1331.5,827.0
502,8.365099875156055,171,1333,460,1406,315.5,1369.5,865.0
503,8.381763420724095,172,1361,463,1433,317.5,1397.0,892.5
504,8.398426966292135,168,1380,463,1450,315.5,1415.0,910.5
505,8.415090511860175,169,1385,464,1450,316.5,1417.5,913.0
506,8.431754057428215,169,1367,463,1434,316.0,1400.5,896.0
507,8.448417602996255,175,1329,458,1402,316.5,1365.5,861.0
508,8.465081148564295,184,1261,456,1351,320.0,1306.0,801.5
509,8.481744694132335,187,1191,441,1284,314.0,1237.5,733.0
510,8.498408239700375,192,1113,446,1208,319.0,1160.5,656.0
511,8.515071785268415,193,1032,438,1121,315.5,1076.5,572.0
512,8.531735330836455,191,945,435,1037,313.0,991.0,486.5
513,8.548398876404494,180,863,438,953,309.0,908.0,403.5
514,8.565062421972534,179,783,435,876,307.0,829.5,325.0
515,8.581725967540574,175,720,437,806,306.0,763.0,258.5
516,8.598389513108614,164,639,436,736,300.0,687.5,183.0
517,8.615053058676654,166,586,441,674,303.5,630.0,125.5
518,8.631716604244694,158,537,440,624,299.0,580.5,76.0
519,8.648380149812734,150,508,440,583,295.0,545.5,41.0
520,8.665043695380774,144,489,443,563,293.5,526.0,21.5
521,8.681707240948814,144,488,441,561,292.5,524.5,20.0
522,8.698370786516854,145,500,441,575,293.0,537.5,33.0
523,8.715034332084894,151,524,440,609,295.5,566.5,62.0
524,8.731697877652934,162,580,430,663,296.0,621.5,117.0
525,8.748361423220974,168,628,432,726,300.0,677.0,172.5
526,8.765024968789014,168,693,432,795,300.0,744.0,239.5
527,8.781688514357054,170,759,426,869,298.0,814.0,309.5
528,8.798352059925094,177,837,427,943,302.0,890.0,385.5
529,8.815015605493134,178,934,423,1022,300.5,978.0,473.5
530,8.831679151061174,185,1015,430,1102,307.5,1058.5,554.0
531,8.848342696629214,184,1100,430,1183,307.0,1141.5,637.0
532,8.865006242197254,174,1175,438,1260,306.0,1217.5,713.0
533,8.881669787765293,176,1217,443,1328,309.5,1272.5,768.0
534,8.898333333333333,174,1310,446,1385,310.0,1347.5,843.0
535,8.914996878901373,168,1356,456,1424,312.0,1390.0,885.5
536,8.931660424469413,164,1380,461,1447,312.5,1413.5,909.0
537,8.948323970037453,164,1379,461,1447,312.5,1413.0,908.5
538,8.964987515605493,167,1366,461,1432,314.0,1399.0,894.5
539,8.981651061173533,171,1334,461,1406,316.0,1370.0,865.5
540,8.998314606741573,173,1296,457,1369,315.0,1332.5,828.0
541,9.014978152309613,178,1241,454,1318,316.0,1279.5,775.0
542,9.031641697877653,184,1169,449,1258,316.5,1213.5,709.0
543,9.048305243445693,183,1083,442,1190,312.5,1136.5,632.0
544,9.064968789013733,180,1008,436,1113,308.0,1060.5,556.0
545,9.081632334581773,183,935,432,1032,307.5,983.5,479.0
546,9.098295880149813,188,844,429,942,308.5,893.0,388.5
547,9.114959425717853,184,750,426,855,305.0,802.5,298.0
548,9.131622971285893,175,679,430,772,302.5,725.5,221.0
549,9.148286516853933,172,610,436,704,304.0,657.0,152.5
550,9.164950062421973,162,563,446,651,304.0,607.0,102.5
551,9.181613607990013,152,531,446,614,299.0,572.5,68.0
552,9.198277153558053,147,518,447,592,297.0,555.0,50.5
553,9.214940699126092,147,508,446,582,296.5,545.0,40.5
554,9.231604244694132,146,511,445,584,295.5,547.5,43.0
555,9.248267790262172,147,527,443,600,295.0,563.5,59.0
556,9.264931335830212,152,557,439,632,295.5,594.5,90.0
557,9.281594881398252,159,583,435,672,297.0,627.5,123.0
558,9.298258426966292,162,638,433,728,297.5,683.0,178.5
559,9.314921972534332,179,712,424,799,301.5,755.5,251.0
560,9.331585518102372,179,785,422,883,300.5,834.0,329.5
561,9.348249063670412,184,872,424,972,304.0,922.0,417.5
562,9.364912609238452,179,960,427,1057,303.0,1008.5,504.0
563,9.381576154806492,174,1041,434,1136,304.0,1088.5,584.0
564,9.398239700374532,176,1121,436,1214,306.0,1167.5,663.0
565,9.414903245942572,174,1184,445,1278,309.5,1231.0,726.5
566,9.431566791510612,172,1258,448,1333,310.0,1295.5,791.0
567,9.448230337078652,169,1302,451,1378,310.0,1340.0,835.5
568,9.464893882646692,165,1336,456,1407,310.5,1371.5,867.0
569,9.481557428214732,163,1360,457,1430,310.0,1395.0,890.5
570,9.498220973782772,162,1370,458,1438,310.0,1404.0,899.5
571,9.514884519350812,162,1364,458,1432,310.0,1398.0,893.5
572,9.531548064918852,166,1334,455,1405,310.5,1369.5,865.0
573,9.548211610486891,176,1282,449,1362,312.5,1322.0,817.5
574,9.564875156054931,184,1222,443,1301,313.5,1261.5,757.0
575,9.581538701622971,183,1150,446,1233,314.5,1191.5,687.0
576,9.598202247191011,187,1070,438,1157,312.5,1113.5,609.0
577,9.614865792759051,189,978,442,1075,315.5,1026.5,522.0
578,9.631529338327091,184,901,442,993,313.0,947.0,442.5
579,9.648192883895131,178,828,434,916,306.0,872.0,367.5
580,9.664856429463171,174,746,437,843,305.5,794.5,290.0
581,9.681519975031211,169,681,440,776,304.5,728.5,224.0
582,9.698183520599251,166,618,442,712,304.0,665.0,160.5
583,9.714847066167291,167,562,442,654,304.5,608.0,103.5
584,9.731510611735331,152,528,441,608,296.5,568.0,63.5
585,9.748174157303371,150,508,446,580,298.0,544.0,39.5
586,9.76483770287141,147,499,447,573,297.0,536.0,31.5
587,9.78150124843945,150,506,447,583,298.5,544.5,40.0
588,9.79816479400749,152,523,444,607,298.0,565.0,60.5
589,9.81482833957553,162,568,440,650,301.0,609.0,104.5
590,9.83149188514357,165,615,436,704,300.5,659.5,155.0
591,9.84815543071161,166,684,434,770,300.0,727.0,222.5
592,9.86481897627965,172,735,432,838,302.0,786.5,282.0
593,9.88148252184769,174,799,432,912,303.0,855.5,351.0
594,9.89814606741573,179,890,431,984,305.0,937.0,432.5
595,9.91480961298377,172,968,430,1062,301.0,1015.0,510.5
596,9.93147315855181,183,1040,436,1144,309.5,1092.0,587.5
597,9.94813670411985,178,1108,432,1223,305.0,1165.5,661.0
598,9.96480024968789,177,1193,440,1289,308.5,1241.0,736.5
599,9.98146379525593,171,1280,448,1350,309.5,1315.0,810.5
600,9.99812734082397,167,1323,453,1394,310.0,1358.5,854.0
601,10.01479088639201,161,1355,457,1423,309.0,1389.0,884.5
602,10.03145443196005,162,1367,456,1432,309.0,1399.5,895.0
603,10.04811797752809,163,1358,457,1423,310.0,1390.5,886.0
604,10.06478152309613,166,1335,456,1401,311.0,1368.0,863.5
605,10.08144506866417,164,1301,453,1371,308.5,1336.0,831.5
606,10.09810861423221,169,1257,448,1329,308.5,1293.0,788.5
607,10.11477215980025,173,1208,445,1279,309.0,1243.5,739.0
608,10.13143570536829,176,1126,435,1218,305.5,1172.0,667.5
609,10.14809925093633,184,1042,431,1144,307.5,1093.0,588.5
610,10.16476279650437,182,960,431,1069,306.5,1014.5,510.0
611,10.18142634207241,178,881,430,981,304.0,931.0,426.5
612,10.19808988764045,181,795,430,895,305.5,845.0,340.5
613,10.21475343320849,175,713,430,814,302.5,763.5,259.0
614,10.23141697877653,174,652,440,741,307.0,696.5,192.0
615,10.24808052434457,165,578,444,684,304.5,631.0,126.5
616,10.26474406991261,158,561,446,643,302.0,602.0,97.5
617,10.28140761548065,152,541,449,615,300.5,578.0,73.5
618,10.29807116104869,149,527,450,600,299.5,563.5,59.0
619,10.31473470661673,150,522,449,595,299.5,558.5,54.0
620,10.33139825218477,151,530,450,602,300.5,566.0,61.5
621,10.348061797752809,154,550,448,624,301.0,587.0,82.5
622,10.364725343320849,161,563,447,662,304.0,612.5,108.0
623,10.381388888888889,163,630,443,713,303.0,671.5,167.0
624,10.398052434456929,174,687,436,775,305.0,731.0,226.5
625,10.414715980024969,180,757,424,853,302.0,805.0,300.5
626,10.431379525593009,188,842,430,938,309.0,890.0,385.5
627,10.448043071161049,184,935,428,1023,306.0,979.0,474.5
628,10.464706616729089,183,1016,432,1103,307.5,1059.5,555.0
629,10.481370162297129,176,1079,440,1175,308.0,1127.0,622.5
630,10.498033707865169,178,1148,444,1239,311.0,1193.5,689.0
631,10.514697253433209,176,1223,450,1296,313.0,1259.5,755.0
632,10.531360799001249,169,1272,455,1345,312.0,1308.5,804.0
633,10.548024344569289,168,1311,455,1382,311.5,1346.5,842.0
634,10.564687890137328,162,1341,456,1408,309.0,1374.5,870.0
635,10.581351435705368,161,1358,456,1423,308.5,1390.5,886.0
636,10.598014981273408,161,1358,456,1423,308.5,1390.5,886.0
637,10.614678526841448,162,1338,454,1406,308.0,1372.0,867.5
638,10.631342072409488,170,1299,450,1370,310.0,1334.5,830.0
639,10.648005617977528,176,1239,440,1317,308.0,1278.0,773.5
640,10.664669163545568,178,1165,443,1254,310.5,1209.5,705.0
641,10.681332709113608,181,1087,434,1180,307.5,1133.5,629.0
642,10.697996254681648,182,1016,433,1104,307.5,1060.0,555.5
643,10.714659800249688,178,922,429,1030,303.5,976.0,471.5
644,10.731323345817728,172,864,433,953,302.5,908.5,404.0
645,10.747986891385768,170,794,436,882,303.0,838.0,333.5
646,10.764650436953808,170,719,435,812,302.5,765.5,261.0
647,10.781313982521848,166,641,434,746,300.0,693.5,189.0
648,10.797977528089888,162,596,438,688,300.0,642.0,137.5
649,10.814641073657928,157,551,440,638,298.5,594.5,90.0
650,10.831304619225968,150,527,445,603,297.5,565.0,60.5
651,10.847968164794008,148,514,448,586,298.0,550.0,45.5
652,10.864631710362048,150,517,448,590,299.0,553.5,49.0
653,10.881295255930088,155,521,448,610,301.5,565.5,61.0
654,10.897958801498127,160,567,444,644,302.0,605.5,101.0
655,10.914622347066167,166,588,440,692,303.0,640.0,135.5
656,10.931285892634207,171,651,441,750,306.0,700.5,196.0
657,10.947949438202247,176,720,437,814,306.5,767.0,262.5
658,10.964612983770287,174,784,439,881,306.5,832.5,328.0
659,10.981276529338327,180,858,437,952,308.5,905.0,400.5
660,10.997940074906367,180,935,437,1026,308.5,980.5,476.0
661,11.014603620474407,185,1014,440,1104,312.5,1059.0,554.5
662,11.031267166042447,184,1089,438,1182,311.0,1135.5,631.0
663,11.047930711610487,182,1162,449,1258,315.5,1210.0,705.5
664,11.064594257178527,175,1234,448,1319,311.5,1276.5,772.0
665,11.081257802746567,170,1290,454,1364,312.0,1327.0,822.5
666,11.097921348314607,168,1327,458,1397,313.0,1362.0,857.5
667,11.114584893882647,163,1345,459,1414,311.0,1379.5,875.0
668,11.131248439450687,162,1347,458,1414,310.0,1380.5,876.0
669,11.147911985018727,163,1328,456,1398,309.5,1363.0,858.5
670,11.164575530586767,168,1304,455,1373,311.5,1338.5,834.0
671,11.181239076154807,168,1265,448,1337,308.0,1301.0,796.5
672,11.197902621722847,169,1221,447,1296,308.0,1258.5,754.0
673,11.214566167290887,174,1147,442,1240,308.0,1193.5,689.0
674,11.231229712858926,170,1081,432,1174,301.0,1127.5,623.0
675,11.247893258426966,175,1007,431,1097,303.0,1052.0,547.5
676,11.264556803995006,174,926,428,1017,301.0,971.5,467.0
677,11.281220349563046,177,837,430,932,303.5,884.5,380.0
678,11.297883895131086,170,761,429,853,299.5,807.0,302.5
679,11.314547440699126,166,674,434,782,300.0,728.0,223.5
680,11.331210986267166,161,631,436,719,298.5,675.0,170.5
681,11.347874531835206,152,597,441,673,296.5,635.0,130.5
682,11.364538077403246,151,566,445,640,298.0,603.0,98.5
683,11.381201622971286,146,547,446,620,296.0,583.5,79.0
684,11.397865168539326,146,537,446,610,296.0,573.5,69.0
685,11.414528714107366,147,538,446,610,296.5,574.0,69.5
686,11.431192259675406,149,550,448,622,298.5,586.0,81.5
687,11.447855805243446,160,581,447,653,303.5,617.0,112.5
688,11.464519350811486,163,593,440,696,301.5,644.5,140.0
689,11.481182896379526,169,654,438,756,303.5,705.0,200.5
690,11.497846441947566,178,721,433,827,305.5,774.0,269.5
691,11.514509987515606,184,809,434,903,309.0,856.0,351.5
692,11.531173533083646,187,895,438,986,312.5,940.5,436.0
693,11.547837078651686,186,983,439,1065,312.5,1024.0,519.5
694,11.564500624219725,183,1049,444,1138,313.5,1093.5,589.0
695,11.581164169787765,182,1125,448,1204,315.0,1164.5,660.0
696,11.597827715355805,182,1173,452,1258,317.0,1215.5,711.0
697,11.614491260923845,178,1238,453,1312,315.5,1275.0,770.5
698,11.631154806491885,170,1288,456,1356,313.0,1322.0,817.5
699,11.647818352059925,168,1321,459,1388,313.5,1354.5,850.0
700,11.664481897627965,165,1340,461,1406,313.0,1373.0,868.5
701,11.681145443196005,162,1346,459,1413,310.5,1379.5,875.0
702,11.697808988764045,163,1333,458,1402,310.5,1367.5,863.0
703,11.714472534332085,168,1307,452,1375,310.0,1341.0,836.5
704,11.731136079900125,176,1254,448,1328,312.0,1291.0,786.5
705,11.747799625468165,177,1192,444,1270,310.5,1231.0,726.5
706,11.764463171036205,177,1109,440,1202,308.5,1155.5,651.0
707,11.781126716604245,172,1023,436,1132,304.0,1077.5,573.0
708,11.797790262172285,176,975,432,1061,304.0,1018.0,513.5
709,11.814453807740325,169,894,429,992,299.0,943.0,438.5
710,11.831117353308365,164,830,427,918,295.5,874.0,369.5
711,11.847780898876405,161,755,428,850,294.5,802.5,298.0
712,11.864444444444445,162,689,430,781,296.0,735.0,230.5
713,11.881107990012485,161,629,432,722,296.5,675.5,171.0
714,11.897771535580524,152,579,433,670,292.5,624.5,120.0
715,11.914435081148564,145,555,440,628,292.5,591.5,87.0
716,11.931098626716604,144,531,442,604,293.0,567.5,63.0
717,11.947762172284644,145,529,443,601,294.0,565.0,60.5
718,11.964425717852684,147,544,445,615,296.0,579.5,75.0
719,11.981089263420724,153,567,444,643,298.5,605.0,100.5
720,11.997752808988764,161,594,442,680,301.5,637.0,132.5
721,12.014416354556804,167,620,436,731,301.5,675.5,171.0
722,12.031079900124844,174,674,440,790,307.0,732.0,227.5
723,12.047743445692884,178,760,441,853,309.5,806.5,302.0
724,12.064406991260924,178,833,441,920,309.5,876.5,372.0
725,12.081070536828964,184,901,440,993,312.0,947.0,442.5
726,12.097734082397004,183,981,441,1069,312.0,1025.0,520.5
727,12.114397627965044,187,1050,444,1146,315.5,1098.0,593.5
728,12.131061173533084,184,1124,448,1221,316.0,1172.5,668.0
729,12.147724719101124,179,1208,450,1287,314.5,1247.5,743.0
730,12.164388264669164,173,1264,457,1336,315.0,1300.0,795.5
731,12.181051810237204,169,1298,464,1372,316.5,1335.0,830.5
732,12.197715355805244,169,1324,463,1394,316.0,1359.0,854.5
733,12.214378901373284,168,1334,463,1400,315.5,1367.0,862.5
734,12.231042446941323,167,1326,462,1393,314.5,1359.5,855.0
735,12.247705992509363,169,1305,459,1374,314.0,1339.5,835.0
736,12.264369538077403,170,1274,456,1344,313.0,1309.0,804.5
737,12.281033083645443,166,1235,448,1305,307.0,1270.0,765.5
738,12.297696629213483,170,1167,447,1257,308.5,1212.0,707.5
739,12.314360174781523,166,1107,440,1202,303.0,1154.5,650.0
740,12.331023720349563,178,1018,435,1127,306.5,1072.5,568.0
741,12.347687265917603,173,953,428,1048,300.5,1000.5,496.0
742,12.364350811485643,171,863,427,966,299.0,914.5,410.0
743,12.381014357053683,168,780,429,888,298.5,834.0,329.5
744,12.397677902621723,164,734,430,817,297.0,775.5,271.0
745,12.414341448189763,160,669,430,755,295.0,712.0,207.5
746,12.431004993757803,151,625,434,705,292.5,665.0,160.5
747,12.447668539325843,147,591,439,666,293.0,628.5,124.0
748,12.464332084893883,142,566,440,640,291.0,603.0,98.5
749,12.480995630461923,140,555,438,626,289.0,590.5,86.0
750,12.497659176029963,141,549,441,621,291.0,585.0,80.5
751,12.514322721598003,143,555,442,626,292.5,590.5,86.0
752,12.530986267166043,146,575,440,647,293.0,611.0,106.5
753,12.547649812734083,154,608,438,684,296.0,646.0,141.5
754,12.564313358302122,161,645,435,739,298.0,692.0,187.5
755,12.580976903870162,168,695,432,802,300.0,748.5,244.0
756,12.597640449438202,177,765,428,879,302.5,822.0,317.5
757,12.614303995006242,184,860,435,953,309.5,906.5,402.0
758,12.630967540574282,182,938,435,1032,308.5,985.0,480.5
759,12.647631086142322,184,1016,440,1105,312.0,1060.5,556.0
760,12.664294631710362,179,1060,449,1172,314.0,1116.0,611.5
761,12.680958177278402,181,1151,454,1229,317.5,1190.0,685.5
762,12.697621722846442,176,1206,455,1280,315.5,1243.0,738.5
763,12.714285268414482,179,1254,462,1330,320.5,1292.0,787.5
764,12.730948813982522,172,1293,460,1369,316.0,1331.0,826.5
765,12.747612359550562,170,1323,465,1392,317.5,1357.5,853.0
766,12.764275905118602,168,1335,465,1402,316.5,1368.5,864.0
767,12.780939450686642,167,1329,464,1396,315.5,1362.5,858.0
768,12.797602996254682,172,1303,462,1374,317.0,1338.5,834.0
769,12.814266541822722,174,1266,459,1337,316.5,1301.5,797.0
770,12.830930087390762,179,1211,450,1286,314.5,1248.5,744.0
771,12.847593632958802,179,1132,442,1224,310.5,1178.0,673.5
772,12.864257178526842,180,1063,438,1157,309.0,1110.0,605.5
773,12.880920724094882,170,974,436,1088,303.0,1031.0,526.5
774,12.897584269662921,170,938,438,1023,304.0,980.5,476.0
775,12.914247815230961,168,866,435,952,301.5,909.0,404.5
776,12.930911360799001,172,782,429,883,300.5,832.5,328.0
777,12.947574906367041,164,712,425,814,294.5,763.0,258.5
778,12.964238451935081,158,640,430,752,294.0,696.0,191.5
779,12.980901997503121,150,618,433,697,291.5,657.5,153.0
780,12.997565543071161,145,578,438,655,291.5,616.5,112.0
781,13.014229088639201,142,553,440,627,291.0,590.0,85.5
782,13.030892634207241,141,543,440,615,290.5,579.0,74.5
783,13.047556179775281,141,549,440,621,290.5,585.0,80.5
784,13.064219725343321,144,565,440,644,292.0,604.5,100.0
785,13.080883270911361,152,592,440,679,296.0,635.5,131.0
786,13.097546816479401,154,627,440,723,297.0,675.0,170.5
787,13.11421036204744,161,687,438,769,299.5,728.0,223.5
788,13.13087390761548,168,743,438,829,303.0,786.0,281.5
789,13.14753745318352,174,808,434,894,304.0,851.0,346.5
790,13.16420099875156,176,867,432,964,304.0,915.5,411.0
791,13.1808645443196,179,943,443,1038,311.0,990.5,486.0
792,13.19752808988764,185,1026,443,1112,314.0,1069.0,564.5
793,13.21419163545568,188,1091,442,1185,315.0,1138.0,633.5
794,13.23085518102372,185,1159,452,1252,318.5,1205.5,701.0
795,13.24751872659176,178,1237,455,1308,316.5,1272.5,768.0
796,13.2641822721598,169,1278,464,1347,316.5,1312.5,808.0
797,13.28084581772784,170,1304,466,1372,318.0,1338.0,833.5
798,13.29750936329588,173,1318,467,1384,320.0,1351.0,846.5
799,13.31417290886392,171,1318,467,1384,319.0,1351.0,846.5
800,13.33083645443196,169,1304,464,1371,316.5,1337.5,833.0
801,13.3475,171,1279,464,1350,317.5,1314.5,810.0
802,13.36416354556804,171,1243,456,1315,313.5,1279.0,774.5
803,13.38082709113608,178,1199,451,1272,314.5,1235.5,731.0
804,13.39749063670412,178,1135,448,1218,313.0,1176.5,672.0
805,13.41415418227216,182,1065,440,1157,311.0,1111.0,606.5
806,13.4308177278402,178,988,434,1080,306.0,1034.0,529.5
807,13.44748127340824,177,890,433,997,305.0,943.5,439.0
808,13.46414481897628,176,810,432,921,304.0,865.5,361.0
809,13.48080836454432,168,739,434,852,301.0,795.5,291.0
810,13.49747191011236,161,686,433,788,297.0,737.0,232.5
811,13.5141354556804,157,654,434,739,295.5,696.5,192.0
812,13.53079900124844,149,615,437,694,293.0,654.5,150.0
813,13.54746254681648,144,589,438,664,291.0,626.5,122.0
814,13.56412609238452,139,570,438,643,288.5,606.5,102.0
815,13.58078963795256,139,562,437,635,288.0,598.5,94.0
816,13.5974531835206,140,562,438,636,289.0,599.0,94.5
817,13.61411672908864,141,576,440,647,290.5,611.5,107.0
818,13.63078027465668,152,599,436,678,294.0,638.5,134.0
819,13.64744382022472,160,637,430,724,295.0,680.5,176.0
820,13.66410736579276,167,691,428,783,297.5,737.0,232.5
821,13.6807709113608,168,755,426,854,297.0,804.5,300.0
822,13.697434456928839,167,836,430,926,298.5,881.0,376.5
823,13.714098002496879,174,910,430,999,302.0,954.5,450.0
824,13.730761548064919,178,980,435,1071,306.5,1025.5,521.0
825,13.747425093632959,178,1046,443,1136,310.5,1091.0,586.5
826,13.764088639200999,176,1113,446,1196,311.0,1154.5,650.0
827,13.780752184769039,176,1175,454,1251,315.0,1213.0,708.5
828,13.797415730337079,175,1212,458,1299,316.5,1255.5,751.0
829,13.814079275905119,176,1267,460,1340,318.0,1303.5,799.0
830,13.830742821473159,171,1303,464,1373,317.5,1338.0,833.5
831,13.847406367041199,170,1324,467,1390,318.5,1357.0,852.5
832,13.864069912609239,169,1323,467,1389,318.0,1356.0,851.5
833,13.880733458177279,172,1302,465,1373,318.5,1337.5,833.0
834,13.897397003745319,174,1270,462,1341,318.0,1305.5,801.0
835,13.914060549313358,179,1225,458,1298,318.5,1261.5,757.0
836,13.930724094881398,182,1165,452,1243,317.0,1204.0,699.5
837,13.947387640449438,179,1097,443,1181,311.0,1139.0,634.5
838,13.964051186017478,182,1034,448,1114,315.0,1074.0,569.5
839,13.980714731585518,173,960,444,1050,308.5,1005.0,500.5
840,13.997378277153558,175,895,438,988,306.5,941.5,437.0
841,14.014041822721598,176,820,431,918,303.5,869.0,364.5
842,14.030705368289638,170,762,433,849,301.5,805.5,301.0
843,14.047368913857678,165,679,437,783,301.0,731.0,226.5
844,14.064032459425718,157,623,440,729,298.5,676.0,171.5
845,14.080696004993758,146,600,440,681,293.0,640.5,136.0
846,14.097359550561798,146,575,440,648,293.0,611.5,107.0
847,14.114023096129838,141,560,441,632,291.0,596.0,91.5
848,14.130686641697878,141,560,441,632,291.0,596.0,91.5
849,14.147350187265918,144,573,439,646,291.5,609.5,105.0
850,14.164013732833958,143,601,436,675,289.5,638.0,133.5
851,14.180677278401998,148,637,433,712,290.5,674.5,170.0
852,14.197340823970038,152,678,433,756,292.5,717.0,212.5
853,14.214004369538078,162,719,430,808,296.0,763.5,259.0
854,14.230667915106118,164,780,426,867,295.0,823.5,319.0
855,14.247331460674157,168,843,432,932,300.0,887.5,383.0
856,14.263995006242197,169,924,433,1007,301.0,965.5,461.0
857,14.280658551810237,175,984,435,1080,305.0,1032.0,527.5
858,14.297322097378277,178,1064,441,1152,309.5,1108.0,603.5
859,14.313985642946317,175,1128,447,1218,311.0,1173.0,668.5
860,14.330649188514357,173,1198,449,1278,311.0,1238.0,733.5
861,14.347312734082397,169,1253,456,1323,312.5,1288.0,783.5
862,14.363976279650437,166,1281,462,1350,314.0,1315.5,811.0
863,14.380639825218477,169,1298,463,1366,316.0,1332.0,827.5
864,14.397303370786517,168,1305,466,1371,317.0,1338.0,833.5
865,14.413966916354557,169,1298,465,1366,317.0,1332.0,827.5
866,14.430630461922597,169,1281,465,1350,317.0,1315.5,811.0
867,14.447294007490637,174,1251,462,1326,318.0,1288.5,784.0
868,14.463957553058677,178,1212,459,1282,318.5,1247.0,742.5
869,14.480621098626717,182,1160,453,1235,317.5,1197.5,693.0
870,14.497284644194757,182,1093,450,1177,316.0,1135.0,630.5
871,14.513948189762797,178,1010,443,1105,310.5,1057.5,553.0
