frame_index,time_s,x_min,y_min,x_max,y_max,x_center,y_center,dy_px
155,2.582847746117895,343,649,559,737,451.0,693.0,209.0
156,2.599511279963817,331,577,557,666,444.0,621.5,137.5
157,2.616174813809739,321,525,560,606,440.5,565.5,81.5
158,2.632838347655661,312,487,562,562,437.0,524.5,40.5
159,2.6495018815015827,302,460,562,534,432.0,497.0,13.0
160,2.6661654153475047,298,452,561,516,429.5,484.0,0.0
161,2.6828289491934267,297,445,560,510,428.5,477.5,-6.5
162,2.6994924830393487,295,451,559,516,427.0,483.5,-0.5
163,2.7161560168852708,296,463,557,534,426.5,498.5,14.5
164,2.7328195507311923,303,492,552,560,427.5,526.0,42.0
165,2.7494830845771143,304,520,546,601,425.0,560.5,76.5
166,2.7661466184230363,314,576,542,657,428.0,616.5,132.5
167,2.7828101522689583,320,645,541,730,430.5,687.5,203.5
168,2.79947368611488,320,726,533,805,426.5,765.5,281.5
169,2.816137219960802,327,809,536,885,431.5,847.0,363.0
170,2.832800753806724,328,883,541,968,434.5,925.5,441.5
171,2.849464287652646,327,957,547,1038,437.0,997.5,513.5
172,2.8661278214985675,328,1030,554,1103,441.0,1066.5,582.5
173,2.8827913553444895,328,1086,560,1161,444.0,1123.5,639.5
174,2.8994548891904115,334,1138,568,1206,451.0,1172.0,688.0
175,2.9161184230363335,336,1179,574,1240,455.0,1209.5,725.5
176,2.9327819568822555,330,1207,578,1271,454.0,1239.0,755.0
177,2.949445490728177,331,1228,584,1289,457.5,1258.5,774.5
178,2.966109024574099,329,1234,587,1294,458.0,1264.0,780.0
179,2.982772558420021,332,1221,588,1282,460.0,1251.5,767.5
180,2.999436092265943,338,1192,584,1254,461.0,1223.0,739.0
181,3.0160996261118647,344,1133,580,1208,462.0,1170.5,686.5
182,3.0327631599577867,351,1070,578,1149,464.5,1109.5,625.5
183,3.0494266938037087,354,1000,572,1085,463.0,1042.5,558.5
184,3.0660902276496307,353,928,573,1011,463.0,969.5,485.5
185,3.0827537614955522,351,853,567,939,459.0,896.0,412.0
186,3.0994172953414743,351,780,572,866,461.5,823.0,339.0
187,3.1160808291873963,347,716,571,798,459.0,757.0,273.0
188,3.1327443630333183,338,633,571,734,454.5,683.5,199.5
189,3.1494078968792403,335,569,567,668,451.0,618.5,134.5
190,3.166071430725162,328,510,566,612,447.0,561.0,77.0
191,3.182734964571084,323,481,566,560,444.5,520.5,36.5
192,3.199398498417006,311,449,568,524,439.5,486.5,2.5
193,3.216062032262928,304,432,568,503,436.0,467.5,-16.5
194,3.2327255661088494,302,432,567,500,434.5,466.0,-18.0
195,3.2493890999547714,300,444,560,511,430.0,477.5,-6.5
196,3.2660526338006934,304,467,554,542,429.0,504.5,20.5
197,3.2827161676466154,307,506,546,585,426.5,545.5,61.5
198,3.299379701492537,309,558,546,638,427.5,598.0,114.0
199,3.316043235338459,309,602,547,696,428.0,649.0,165.0
200,3.332706769184381,312,673,544,758,428.0,715.5,231.5
201,3.349370303030303,318,735,546,824,432.0,779.5,295.5
202,3.366033836876225,318,808,539,895,428.5,851.5,367.5
203,3.3826973707221466,324,890,536,968,430.0,929.0,445.0
204,3.3993609045680686,325,962,542,1042,433.5,1002.0,518.0
205,3.4160244384139906,324,1035,549,1112,436.5,1073.5,589.5
206,3.4326879722599126,322,1096,554,1176,438.0,1136.0,652.0
207,3.449351506105834,318,1161,560,1226,439.0,1193.5,709.5
208,3.466015039951756,313,1202,567,1264,440.0,1233.0,749.0
209,3.482678573797678,311,1223,574,1282,442.5,1252.5,768.5
210,3.4993421076436,315,1227,577,1286,446.0,1256.5,772.5
211,3.516005641489522,320,1214,579,1274,449.5,1244.0,760.0
212,3.532669175335444,323,1191,579,1255,451.0,1223.0,739.0
213,3.549332709181366,332,1159,583,1222,457.5,1190.5,706.5
214,3.565996243027288,336,1103,578,1182,457.0,1142.5,658.5
215,3.58265977687321,342,1056,575,1133,458.5,1094.5,610.5
216,3.5993233107191314,346,996,574,1076,460.0,1036.0,552.0
217,3.6159868445650534,352,925,565,1006,458.5,965.5,481.5
218,3.6326503784109754,351,851,568,930,459.5,890.5,406.5
219,3.6493139122568974,350,771,566,850,458.0,810.5,326.5
220,3.665977446102819,349,691,562,772,455.5,731.5,247.5
221,3.682640979948741,344,616,569,698,456.5,657.0,173.0
222,3.699304513794663,334,561,574,638,454.0,599.5,115.5
223,3.715968047640585,329,515,574,590,451.5,552.5,68.5
224,3.732631581486507,320,487,578,555,449.0,521.0,37.0
225,3.7492951153324285,316,468,577,534,446.5,501.0,17.0
226,3.7659586491783505,314,456,576,520,445.0,488.0,4.0
227,3.7826221830242726,312,455,575,520,443.5,487.5,3.5
228,3.7992857168701946,310,463,570,528,440.0,495.5,11.5
229,3.815949250716116,313,479,565,552,439.0,515.5,31.5
230,3.832612784562038,316,512,559,588,437.5,550.0,66.0
231,3.84927631840796,320,558,552,638,436.0,598.0,114.0
232,3.865939852253882,325,616,548,700,436.5,658.0,174.0
233,3.8826033860998037,328,691,541,776,434.5,733.5,249.5
234,3.8992669199457257,324,776,538,856,431.0,816.0,332.0
235,3.9159304537916477,323,852,542,931,432.5,891.5,407.5
236,3.9325939876375697,320,918,546,1002,433.0,960.0,476.0
237,3.9492575214834917,321,987,546,1070,433.5,1028.5,544.5
238,3.9659210553294133,322,1041,554,1127,438.0,1084.0,600.0
239,3.9825845891753353,317,1106,557,1174,437.0,1140.0,656.0
240,3.9992481230212573,315,1153,563,1217,439.0,1185.0,701.0
241,4.015911656867179,313,1184,565,1248,439.0,1216.0,732.0
242,4.032575190713101,313,1212,570,1274,441.5,1243.0,759.0
243,4.049238724559023,311,1224,572,1287,441.5,1255.5,771.5
244,4.065902258404945,312,1221,573,1280,442.5,1250.5,766.5
245,4.0825657922508665,318,1198,573,1260,445.5,1229.0,745.0
246,4.099229326096789,324,1152,566,1218,445.0,1185.0,701.0
247,4.1158928599427105,330,1096,564,1166,447.0,1131.0,647.0
248,4.132556393788633,332,1026,562,1107,447.0,1066.5,582.5
249,4.1492199276345545,341,956,566,1038,453.5,997.0,513.0
250,4.165883461480476,342,879,568,968,455.0,923.5,439.5
251,4.1825469953263985,337,803,562,898,449.5,850.5,366.5
252,4.19921052917232,342,734,568,832,455.0,783.0,299.0
253,4.215874063018242,339,684,571,764,455.0,724.0,240.0
254,4.232537596864164,336,620,571,702,453.5,661.0,177.0
255,4.249201130710086,337,569,565,644,451.0,606.5,122.5
256,4.265864664556008,328,513,571,587,449.5,550.0,66.0
257,4.28252819840193,322,472,574,544,448.0,508.0,24.0
258,4.299191732247851,315,451,577,517,446.0,484.0,0.0
259,4.315855266093774,312,441,576,507,444.0,474.0,-10.0
260,4.332518799939695,312,449,574,514,443.0,481.5,-2.5
261,4.349182333785618,312,464,572,539,442.0,501.5,17.5
262,4.365845867631539,319,495,568,572,443.5,533.5,49.5
263,4.382509401477461,320,522,561,621,440.5,571.5,87.5
264,4.399172935323383,321,589,560,672,440.5,630.5,146.5
265,4.415836469169305,322,644,558,731,440.0,687.5,203.5
266,4.432500003015226,329,717,552,794,440.5,755.5,271.5
267,4.449163536861149,330,784,550,860,440.0,822.0,338.0
268,4.46582707070707,330,852,551,934,440.5,893.0,409.0
269,4.482490604552993,330,924,545,1006,437.5,965.0,481.0
270,4.499154138398914,328,997,546,1079,437.0,1038.0,554.0
271,4.515817672244836,325,1063,549,1146,437.0,1104.5,620.5
272,4.532481206090758,318,1127,554,1198,436.0,1162.5,678.5
273,4.54914473993668,312,1173,562,1238,437.0,1205.5,721.5
274,4.5658082737826025,308,1202,567,1264,437.5,1233.0,749.0
275,4.582471807628524,309,1216,567,1274,438.0,1245.0,761.0
276,4.599135341474446,312,1209,569,1270,440.5,1239.5,755.5
277,4.615798875320368,317,1191,568,1254,442.5,1222.5,738.5
278,4.63246240916629,319,1167,568,1228,443.5,1197.5,713.5
279,4.649125943012211,320,1130,568,1197,444.0,1163.5,679.5
280,4.665789476858134,325,1084,562,1152,443.5,1118.0,634.0
281,4.682453010704055,334,1021,563,1098,448.5,1059.5,575.5
282,4.699116544549978,332,950,558,1036,445.0,993.0,509.0
283,4.715780078395899,342,879,554,961,448.0,920.0,436.0
284,4.732443612241821,342,797,554,885,448.0,841.0,357.0
285,4.749107146087743,339,723,554,806,446.5,764.5,280.5
286,4.765770679933665,340,654,564,734,452.0,694.0,210.0
287,4.782434213779587,335,590,565,670,450.0,630.0,146.0
288,4.799097747625509,327,540,577,618,452.0,579.0,95.0
289,4.81576128147143,322,510,577,580,449.5,545.0,61.0
290,4.832424815317353,319,486,581,553,450.0,519.5,35.5
291,4.849088349163274,317,470,581,534,449.0,502.0,18.0
292,4.865751883009196,318,462,581,526,449.5,494.0,10.0
293,4.882415416855118,317,463,581,529,449.0,496.0,12.0
294,4.89907895070104,316,476,578,544,447.0,510.0,26.0
295,4.915742484546962,323,496,575,575,449.0,535.5,51.5
296,4.932406018392884,327,543,569,618,448.0,580.5,96.5
297,4.9490695522388055,328,601,565,679,446.5,640.0,156.0
298,4.965733086084728,335,663,555,748,445.0,705.5,221.5
299,4.9823966199306495,338,736,553,821,445.5,778.5,294.5
300,4.999060153776572,333,814,552,895,442.5,854.5,370.5
301,5.0157236876224935,331,887,554,968,442.5,927.5,443.5
302,5.032387221468415,324,951,558,1032,441.0,991.5,507.5
303,5.049050755314338,324,1022,560,1092,442.0,1057.0,573.0
304,5.065714289160259,322,1074,559,1144,440.5,1109.0,625.0
305,5.082377823006181,316,1126,562,1191,439.0,1158.5,674.5
306,5.099041356852103,312,1166,566,1229,439.0,1197.5,713.5
307,5.115704890698025,307,1196,566,1256,436.5,1226.0,742.0
308,5.132368424543947,304,1214,566,1274,435.0,1244.0,760.0
309,5.149031958389869,304,1216,566,1276,435.0,1246.0,762.0
310,5.16569549223579,305,1198,564,1262,434.5,1230.0,746.0
311,5.182359026081713,312,1160,562,1228,437.0,1194.0,710.0
312,5.199022559927634,319,1087,556,1182,437.5,1134.5,650.5
313,5.215686093773557,321,1038,555,1127,438.0,1082.5,598.5
314,5.232349627619478,325,977,553,1063,439.0,1020.0,536.0
315,5.2490131614654,328,913,551,999,439.5,956.0,472.0
316,5.265676695311322,324,854,552,930,438.0,892.0,408.0
317,5.282340229157244,322,777,554,864,438.0,820.5,336.5
318,5.2990037630031654,326,706,556,800,441.0,753.0,269.0
319,5.315667296849088,328,648,563,734,445.5,691.0,207.0
320,5.3323308306950095,324,578,559,672,441.5,625.0,141.0
321,5.348994364540932,328,533,568,616,448.0,574.5,90.5
322,5.3656578983868535,320,478,566,568,443.0,523.0,39.0
323,5.382321432232775,317,463,575,533,446.0,498.0,14.0
324,5.3989849660786975,314,454,578,518,446.0,486.0,2.0
325,5.415648499924619,314,455,578,519,446.0,487.0,3.0
326,5.4323120337705415,320,464,580,536,450.0,500.0,16.0
327,5.448975567616463,323,494,577,565,450.0,529.5,45.5
328,5.465639101462385,331,530,574,604,452.5,567.0,83.0
329,5.482302635308307,334,576,572,652,453.0,614.0,130.0
330,5.498966169154229,336,628,568,708,452.0,668.0,184.0
331,5.51562970300015,342,686,564,766,453.0,726.0,242.0
332,5.532293236846073,343,748,562,829,452.5,788.5,304.5
333,5.548956770691994,346,817,564,898,455.0,857.5,373.5
334,5.565620304537917,350,888,560,972,455.0,930.0,446.0
335,5.582283838383838,343,959,557,1045,450.0,1002.0,518.0
336,5.59894737222976,334,1039,560,1112,447.0,1075.5,591.5
337,5.615610906075682,327,1097,563,1169,445.0,1133.0,649.0
338,5.632274439921604,326,1152,572,1213,449.0,1182.5,698.5
339,5.648937973767526,319,1181,574,1243,446.5,1212.0,728.0
340,5.665601507613448,314,1198,572,1260,443.0,1229.0,745.0
341,5.682265041459369,314,1200,570,1261,442.0,1230.5,746.5
342,5.698928575305292,313,1190,568,1252,440.5,1221.0,737.0
343,5.715592109151213,312,1172,567,1233,439.5,1202.5,718.5
344,5.732255642997135,313,1143,560,1208,436.5,1175.5,691.5
345,5.748919176843057,312,1103,558,1168,435.0,1135.5,651.5
346,5.765582710688979,312,1047,551,1120,431.5,1083.5,599.5
347,5.782246244534901,320,980,547,1061,433.5,1020.5,536.5
348,5.798909778380823,324,910,544,991,434.0,950.5,466.5
349,5.815573312226745,326,831,542,914,434.0,872.5,388.5
350,5.832236846072667,327,756,546,841,436.5,798.5,314.5
351,5.848900379918589,321,686,548,767,434.5,726.5,242.5
352,5.865563913764511,318,629,553,702,435.5,665.5,181.5
353,5.882227447610433,321,553,558,648,439.5,600.5,116.5
354,5.898890981456354,311,534,562,605,436.5,569.5,85.5
355,5.915554515302277,310,503,568,572,439.0,537.5,53.5
356,5.932218049148198,310,480,570,550,440.0,515.0,31.0
357,5.94888158299412,309,470,573,537,441.0,503.5,19.5
358,5.965545116840042,309,468,573,534,441.0,501.0,17.0
359,5.982208650685964,313,473,575,542,444.0,507.5,23.5
360,5.998872184531886,318,490,576,568,447.0,529.0,45.0
361,6.015535718377808,327,530,571,606,449.0,568.0,84.0
362,6.032199252223729,333,582,568,659,450.5,620.5,136.5
363,6.048862786069652,339,635,568,722,453.5,678.5,194.5
364,6.065526319915573,345,706,570,792,457.5,749.0,265.0
365,6.082189853761496,346,777,567,867,456.5,822.0,338.0
366,6.098853387607417,343,849,568,938,455.5,893.5,409.5
367,6.115516921453339,338,918,572,1004,455.0,961.0,477.0
368,6.132180455299261,340,962,574,1059,457.0,1010.5,526.5
369,6.148843989145183,336,1041,572,1114,454.0,1077.5,593.5
370,6.1655075229911045,335,1096,573,1163,454.0,1129.5,645.5
371,6.182171056837027,330,1143,575,1207,452.5,1175.0,691.0
372,6.1988345906829485,320,1178,576,1241,448.0,1209.5,725.5
373,6.215498124528871,315,1199,576,1262,445.5,1230.5,746.5
374,6.2321616583747925,313,1208,574,1269,443.5,1238.5,754.5
375,6.248825192220714,310,1199,570,1259,440.0,1229.0,745.0
376,6.2654887260666365,315,1172,568,1234,441.5,1203.0,719.0
377,6.282152259912558,320,1115,560,1194,440.0,1154.5,670.5
378,6.2988157937584806,323,1063,554,1143,438.5,1103.0,619.0
379,6.315479327604402,322,1001,551,1082,436.5,1041.5,557.5
380,6.332142861450324,323,943,549,1023,436.0,983.0,499.0
381,6.348806395296246,320,881,547,961,433.5,921.0,437.0
382,6.365469929142168,319,813,544,897,431.5,855.0,371.0
383,6.382133462988089,317,754,542,832,429.5,793.0,309.0
384,6.398796996834012,318,687,544,766,431.0,726.5,242.5
385,6.415460530679933,316,626,542,702,429.0,664.0,180.0
386,6.432124064525856,312,565,550,643,431.0,604.0,120.0
387,6.448787598371777,312,520,556,595,434.0,557.5,73.5
388,6.465451132217699,308,480,562,556,435.0,518.0,34.0
389,6.482114666063621,305,467,565,533,435.0,500.0,16.0
390,6.498778199909543,307,464,567,528,437.0,496.0,12.0
391,6.515441733755465,309,474,572,540,440.5,507.0,23.0
392,6.532105267601387,314,490,573,563,443.5,526.5,42.5
393,6.548768801447308,325,519,573,596,449.0,557.5,73.5
394,6.565432335293231,330,562,574,635,452.0,598.5,114.5
395,6.5820958691391525,334,607,571,686,452.5,646.5,162.5
396,6.598759402985074,338,665,574,744,456.0,704.5,220.5
397,6.6154229368309965,344,724,569,801,456.5,762.5,278.5
398,6.632086470676918,347,792,569,869,458.0,830.5,346.5
399,6.6487500045228405,351,858,568,940,459.5,899.0,415.0
400,6.665413538368762,352,932,568,1012,460.0,972.0,488.0
401,6.682077072214684,350,1000,574,1081,462.0,1040.5,556.5
402,6.698740606060606,342,1062,575,1142,458.5,1102.0,618.0
403,6.715404139906528,336,1124,582,1188,459.0,1156.0,672.0
404,6.73206767375245,330,1160,587,1221,458.5,1190.5,706.5
405,6.748731207598372,326,1181,586,1242,456.0,1211.5,727.5
406,6.765394741444293,323,1191,585,1250,454.0,1220.5,736.5
407,6.782058275290216,320,1188,582,1248,451.0,1218.0,734.0
408,6.798721809136137,317,1174,578,1235,447.5,1204.5,720.5
409,6.815385342982059,317,1150,573,1212,445.0,1181.0,697.0
410,6.832048876827981,318,1113,567,1180,442.5,1146.5,662.5
411,6.848712410673903,318,1054,558,1137,438.0,1095.5,611.5
412,6.865375944519825,317,999,550,1082,433.5,1040.5,556.5
413,6.882039478365747,322,934,545,1016,433.5,975.0,491.0
414,6.898703012211668,323,850,544,943,433.5,896.5,412.5
415,6.915366546057591,320,785,539,868,429.5,826.5,342.5
416,6.932030079903512,315,709,542,798,428.5,753.5,269.5
417,6.948693613749435,313,647,541,735,427.0,691.0,207.0
418,6.965357147595356,306,588,546,678,426.0,633.0,149.0
419,6.982020681441278,303,555,550,632,426.5,593.5,109.5
420,6.9986842152872,297,521,552,595,424.5,558.0,74.0
421,7.015347749133122,296,495,557,569,426.5,532.0,48.0
422,7.032011282979044,296,481,559,551,427.5,516.0,32.0
423,7.048674816824966,298,476,561,542,429.5,509.0,25.0
424,7.065338350670888,301,479,563,545,432.0,512.0,28.0
425,7.08200188451681,306,486,565,561,435.5,523.5,39.5
426,7.098665418362732,318,514,565,593,441.5,553.5,69.5
427,7.115328952208653,323,548,562,640,442.5,594.0,110.0
428,7.131992486054576,334,618,562,700,448.0,659.0,175.0
429,7.148656019900497,341,675,562,766,451.5,720.5,236.5
430,7.16531955374642,346,744,565,835,455.5,789.5,305.5
431,7.181983087592341,346,823,574,904,460.0,863.5,379.5
432,7.198646621438263,347,889,570,970,458.5,929.5,445.5
433,7.215310155284185,347,958,579,1031,463.0,994.5,510.5
434,7.231973689130107,348,1007,585,1084,466.5,1045.5,561.5
435,7.248637222976029,346,1065,582,1135,464.0,1100.0,616.0
436,7.265300756821951,344,1120,585,1183,464.5,1151.5,667.5
437,7.281964290667872,338,1158,587,1221,462.5,1189.5,705.5
438,7.298627824513795,334,1184,590,1246,462.0,1215.0,731.0
439,7.315291358359716,330,1199,588,1260,459.0,1229.5,745.5
